,index,Unnamed: 0,sentence_id,words,labels
10428,10428,9169,17410,allintam,adv.
10429,10429,3815,12037,Taparakuhi na,s
10430,10430,1032,9226,amawta wan,s
10431,10431,12470,20711,kutata pas,s
10432,10432,4903,13127,sinchita,adj.
10433,10433,1157,9352,llapa,adj. indefinido
10434,10434,5026,13252,ruphaykuwananpaq qa,v
10435,10435,14761,23002,hukkunata,adj.
10436,10436,3740,11961,uy wata,s
10437,10437,6755,14996,Mama yqa,s
10438,10438,13992,22233,k 'anka pas,s
10439,10439,12666,20907,urqu,s
10440,10440,8371,16612,lawa chaw anmi,s
10441,10441,6737,14978,llaqta kuna pi,s
10442,10442,10435,18676,ama,adv.
10443,10443,1233,9430,rinku.,v
10444,10444,5091,13318,allin.,adj.
10445,10445,4907,13131,sinchita,adj.
10446,10446,14286,22527,qaraykuwan ku.,v
10447,10447,300,8490,Ayllu qa,s
10448,10448,8408,16649,ña,adv.
10449,10449,7412,15653,wayk 'ukuna.,v
10450,10450,6017,14258,qhunata qa,s
10451,10451,2692,10907,allinta,adj.
10452,10452,11355,19596,aswan pas,adv.
10453,10453,875,9069,kaptin qa,v
10454,10454,11934,20175,¿Kay,det.
10455,10455,10118,18359,chay qa,conj.
10456,10456,8209,16450,Mana,adv.
10457,10457,17,25709,ñuqanchik pa,pron.
10458,10458,15171,23412,chak man,v
10459,10459,9415,17656,Kuchuq,adj.
10460,10460,8628,16869,misk 'itaraq,adv.
10461,10461,11036,19277,Masiy kuna qa,s
10462,10462,7907,16148,huñun akun qa.,v
10463,10463,7061,15302,ch 'uñumanta pas,s
10464,10464,9334,17575,misk 'i,adj.
10465,10465,13787,22028,ari,adv.
10466,10466,1686,9891,Ukucham,s
10467,10467,158,8344,Kay,det.
10468,10468,14956,23197,qarantillanta,adv.
10469,10469,6277,14518,huk,det.
10470,10470,5603,13844,Chay,det.
10471,10471,11647,19888,wiksa,s
10472,10472,3385,11604,riqsinim.,v
10473,10473,457,8651,wasi man,s
10474,10474,9966,18207,simipi,s
10475,10475,9875,18116,tutakunapi qa,s
10476,10476,14569,22810,mana,adv.
10477,10477,4776,13000,ya chan,v
10478,10478,12418,20659,kachi yuq,adj.
10479,10479,6234,14475,unuta pas,s
10480,10480,5723,13964,hampin apaq mi,v
10481,10481,12611,20852,Qachin,s
10482,10482,14655,22896,chay pi,adv.
10483,10483,3846,12068,miskikullan mi.,adj.
10484,10484,4065,12288,kachkan.,v
10485,10485,12006,20247,wiñaykus qa.,v
10486,10486,7354,15595,qapariqta,v
10487,10487,2014,10221,waqtarqun.,v
10488,10488,8185,16426,mayllarquspalla,v
10489,10489,12740,20981,Huk,adj.
10490,10490,9049,13920,Ñuqa qa,pron.
10491,10491,12416,20657,p 'uchqu yarqun mi.,v
10492,10492,11204,19445,runtu pa,s
10493,10493,15001,23242,watapi,s
10494,10494,8868,17109,ka nikun.,v
10495,10495,8495,16736,k 'uchuyuq mi.,s
10496,10496,2838,11054,sumirun pi,s
10497,10497,8259,16500,millay,adj.
10498,10498,4763,12987,witurqusqankichik.,v
10499,10499,10419,18660,wiñarqun qa.,v
10500,10500,6261,14502,nanay pas,s
10501,10501,6222,14463,¡lliklla wan,s
10502,10502,9949,18190,unquy manta,s
10503,10503,12387,20628,tusun ku.,v
10504,10504,14396,22637,manka kuna,s
10505,10505,9501,17742,mana,adv.
10506,10506,1374,9578,masinta,adj.
10507,10507,7501,15742,huqariyta,s
10508,10508,7315,15556,Harwis qa,adj.
10509,10509,13894,22135,isqun niyuq,adj.
10510,10510,13451,21692,phukumun;,v
10511,10511,3862,12084,tawnan qa,s
10512,10512,7210,15451,wañusqa kunata,s
10513,10513,10942,19183,kan,v
10514,10514,9249,17490,inka kuna qa,s
10515,10515,12854,21095,Kamaq qa,s
10516,10516,14321,22562,Quito,s
10517,10517,4309,12532,qari,s
10518,10518,13694,21935,P 'unchaw,s
10519,10519,1530,9735,mitu wan,s
10520,10520,6595,14836,ch 'aki,adj.
10521,10521,6149,14390,allin mi.,adj.
10522,10522,13404,21645,allinta qa,adj.
10523,10523,7922,16163,k 'iri),s
10524,10524,13768,22009,sutiyuq.,adj.
10525,10525,9638,17879,ruran apaq qa,v
10526,10526,4595,12818,wich iyku rqa.,v
10527,10527,11185,19426,Wataná y,s
10528,10528,3622,11842,Sirk anta,s
10529,10529,1844,10049,qumir wan,adj.
10530,10530,11609,19850,wañusqa.,v
10531,10531,7389,15630,yaykuykamu y.,v
10532,10532,12065,20306,rura ku llan mi,v
10533,10533,10728,18969,Carmen qa,s
10534,10534,6965,15206,rutuspa qa,v
10535,10535,12993,21234,mana,adv.
10536,10536,5241,13473,Wa tukuq,v
10537,10537,8230,16471,k 'acha y,adj.
10538,10538,7126,15367,q 'ipichaykun.,v
10539,10539,9512,17753,Phiñakuptinchik qa,v
10540,10540,11882,20123,¿Imas,pron.interrog.
10541,10541,11087,19328,Uwiha,s
10542,10542,3571,11791,manam,adv.
10543,10543,11011,19252,pinchasqantam,v
10544,10544,5544,13783,asnan.,v
10545,10545,5170,13402,Pacha,s
10546,10546,15195,23436,ukhu pi,adv.
10547,10547,11315,19556,aswan,adv.
10548,10548,6981,15222,Wayna,adj.
10549,10549,11492,19733,much 'aykun ku.,v
10550,10550,11373,19614,mink 'api,s
10551,10551,13947,22188,p 'unchaw,s
10552,10552,1201,9398,imayna raq,adv.
10553,10553,6774,15015,aruwita pas,s
10554,10554,7443,15684,Phas pa,adj.
10555,10555,10560,18801,sut 'uy kachi spa,v
10556,10556,9724,17965,p 'ukucha pi,s
10557,10557,14811,23052,"wa yaqa cha kuna pi,",s
10558,10558,2722,10937,rantikuwa y.,v
10559,10559,7408,15649,tarpu na.,v
10560,10560,1366,9569,kama chi chkan.,v
10561,10561,12193,20434,Ch 'aki,adj.
10562,10562,10860,19101,Wawa,s
10563,10563,6245,14486,siwa ra,s
10564,10564,11769,20010,ancha,adv.
10565,10565,9185,17426,papa pas,s
10566,10566,8748,16989,kancha,s
10567,10567,3169,11385,qatana paq,v
10568,10568,5840,14081,kaqtaq mi,v
10569,10569,1953,10159,warmi kuna,s
10570,10570,11726,19967,Chay,det.
10571,10571,4984,13210,achikyayninta,s
10572,10572,37,28149,ñuqa pa,pron.
10573,10573,8379,16620,k 'atapas,s
10574,10574,270,8460,ka chuk unchu.,v
10575,10575,2223,10432,Ilamkananchik paq.,v
10576,10576,7964,16205,hutk 'ukuna pi,s
10577,10577,7976,16217,takin chik pas,v
10578,10578,9867,18108,hamp 'atuhinaraq mi,s
10579,10579,9844,18085,Wawa kuna qa,s
10580,10580,4291,12514,tantaykita,s
10581,10581,15328,23569,wawa pa,s
10582,10582,10527,18768,kuska ya chin kutaq,v
10583,10583,1084,9278,Warmi qa,s
10584,10584,12180,20421,pata pi,s
10585,10585,11246,19487,Mikhun aymi,s
10586,10586,7289,15530,makintin raq,s
10587,10587,11574,19815,aqha paq,s
10588,10588,10009,18250,imata pas,s
10589,10589,366,8557,punchaw,s
10590,10590,3260,11478,wiñarqamun.,v
10591,10591,10190,18431,k 'irinta,s
10592,10592,1237,9434,rinku.,v
10593,10593,14059,22300,wawa qa,s
10594,10594,14170,22411,huk,adj.
10595,10595,5657,13898,"wakchayachiwasunchikpas,",v
10596,10596,5381,13617,allin,adj.
10597,10597,15208,23449,qhatakunapi qa,adv.
10598,10598,15202,23443,Pedro,s
10599,10599,1217,9414,yach achiq,s
10600,10600,14154,22395,chay,adj.
10601,10601,3928,12150,Kuchi,s
10602,10602,14461,22702,runa qa,s
10603,10603,3314,11532,Ranrallañam,adj.
10604,10604,1864,10069,hampiruy man.,v
10605,10605,10127,18368,ch 'uyay achin.,v
10606,10606,12928,21169,misk 'ita,adj.
10607,10607,3982,12205,Tuquru pi,s
10608,10608,7192,11442,Kikin kupura,pron.
10609,10609,8796,17037,mayu kunata pas,s
10610,10610,14184,22425,yu pay chas qa,adv.
10611,10611,15503,23744,"kachkan man,",v
10612,10612,8397,16638,Millay,adj.
10613,10613,8850,17091,"wichq 'an chik,",v
10614,10614,13441,21682,phukun awan,s
10615,10615,10497,18738,chunka,s
10616,10616,10561,18802,Kawillaka,s
10617,10617,13424,21665,mama qa,s
10618,10618,6235,14476,ch 'uya,adj.
10619,10619,12925,21166,rapinkunamanta qa,s
10620,10620,123,8309,Markus cha.,s
10621,10621,370,8561,Askan kupa,s
10622,10622,13695,21936,paraptin qa,s
10623,10623,10811,19052,wawa kuna qa,s
10624,10624,339,8530,Aquta,s
10625,10625,3824,12046,Masinta,s
10626,10626,14415,22656,rakhu,adj.
10627,10627,8683,16924,macha spa,v
10628,10628,7746,15987,rimaykukuq,adj.
10629,10629,2280,10489,¡Mach itita,s
10630,10630,7870,16111,killa,s
10631,10631,8831,17072,allpa manta,s
10632,10632,12373,20614,p 'unchaw,s
10633,10633,12974,21215,icha,adv.
10634,10634,7204,11462,Pay qa,pron.
10635,10635,5237,13469,runata taq,s
10636,10636,3758,11979,pusunta,s
10637,10637,4872,13096,Qari,s
10638,10638,1006,9200,runtu manta,s
10639,10639,6361,14602,"chakra yuq,",s
10640,10640,12421,20662,Kawsachkaq,adj.
10641,10641,12378,20619,tusun ku.,v
10642,10642,5678,13919,Ma mani.,s
10643,10643,14779,23020,hamun.,v
10644,10644,8813,17054,hawasta pas,s
10645,10645,3789,12011,Tanka qa,s
10646,10646,9789,18030,para spa,v
10647,10647,6778,15019,mikhu yqa,s
10648,10648,3779,12000,takin ku.,v
10649,10649,11920,20161,kunkanta,s
10650,10650,957,9151,wisimu y.,v
10651,10651,12288,20529,iskay,det.
10652,10652,15468,23709,millayta,adv.
10653,10653,794,8988,sapa,det.
10654,10654,9593,17834,Uyari na,v
10655,10655,8497,16738,puytu,s
10656,10656,13619,21860,mikhu nku.,v
10657,10657,2660,10875,millwa,s
10658,10658,7766,16007,hucham.,adj.
10659,10659,10504,18745,"kaymanta,",s
10660,10660,8755,16996,yacha na,s
10661,10661,14993,23234,chay mi,adv.
10662,10662,13967,22208,puk llan.,v
10663,10663,4456,12679,waqaychamusun.,v
10664,10664,8249,16490,Qhari kuna pa,s
10665,10665,5075,13302,ch 'akiwan,v
10666,10666,8692,16933,wawa chanta,s
10667,10667,8512,16753,wawa qa,s
10668,10668,6381,14622,wa tukuq mi,v
10669,10669,9467,17708,hak 'uqa,s
10670,10670,8962,17203,qara,s
10671,10671,12158,20399,"t 'ikamun,",v
10672,10672,11455,19696,kasqa ku.,v
10673,10673,4038,12261,Runa qa,s
10674,10674,6919,15160,p 'unchaw kuna pi,s
10675,10675,13560,21801,taytan chik si,s
10676,10676,1918,10124,manam,adv.
10677,10677,6397,14638,quchapi qa,s
10678,10678,8137,16378,rura ku llan mi,v
10679,10679,1412,9616,mamanchikta qa,s
10680,10680,4926,13150,yuraqyamun.,v
10681,10681,4912,13136,yu pay chan ku,v
10682,10682,12908,21149,llullu,adj.
10683,10683,517,8711,chakatakurqus pa,v
10684,10684,15350,23591,huk,adj.
10685,10685,669,8863,aychallatam,s
10686,10686,2101,10308,Uqu,adj.
10687,10687,3181,11397,yaku pi,s
10688,10688,8521,16762,Ancha,adv.
10689,10689,1757,9962,Llama,s
10690,10690,2641,10856,Tukuy,adj.
10691,10691,702,8896,Wasi,s
10692,10692,9354,17595,rur aqnin kunata qa,s
10693,10693,9733,17974,mulinulla pi,s
10694,10694,11402,19643,huk,det.
10695,10695,3781,12003,Iluqi,s
10696,10696,1197,9394,wiñachir qa.,v
10697,10697,11181,19422,Asna pata qa,s
10698,10698,5463,13699,Apu,adj.
10699,10699,4810,13034,tayta,s
10700,10700,5594,13835,atiparquykim.,v
10701,10701,13085,21326,siranki.,v
10702,10702,8242,16483,k 'akinpiqa,s
10703,10703,11935,20176,ñanri,s
10704,10704,4129,12352,Warma chaqa,s
10705,10705,3613,11833,siquynin,s
10706,10706,11917,20158,taka spa,v
10707,10707,7224,15465,muyu chin chik pas.,v
10708,10708,8048,16289,ch 'akichispa pas,v
10709,10709,9605,17846,unquy kuna paq,s
10710,10710,11039,19280,llaqta kuna pi,s
10711,10711,2881,11097,ruru,s
10712,10712,4623,12846,Lima,s
10713,10713,3916,12138,ñawpa,adv.
10714,10714,7138,15379,qhulla,adj.
10715,10715,1590,9795,kulluta,s
10716,10716,15009,23250,junio,s
10717,10717,9165,17406,rikhurimun.,v
10718,10718,3878,12100,Yaku,s
10719,10719,14374,22615,mana,adv.
10720,10720,12591,20832,ñut 'u,adj.
10721,10721,4470,12693,waqra,s
10722,10722,7555,15796,hisp 'ay,s
10723,10723,7561,15802,"hayt 'an achu,",v
10724,10724,4580,12803,waranta,s
10725,10725,14914,23155,qaparichiq,v
10726,10726,3064,11280,qillin ku.,v
10727,10727,8626,16867,ruphay pi,s
10728,10728,1793,9998,tumpata,adj.
10729,10729,3481,11701,wira y anan paq,v
10730,10730,10912,19153,Maqt 'akuna qa,s
10731,10731,6323,14564,huk,det.
10732,10732,10813,19054,manchakun.,v
10733,10733,15100,23341,qaywisqa,adj.
10734,10734,448,8641,runa qa,s
10735,10735,7152,15393,yana,adj.
10736,10736,9723,17964,kay,det.
10737,10737,1435,9639,kawsan,v
10738,10738,14057,22298,nispa.,v
10739,10739,1992,10199,pata chiqa,s
10740,10740,10513,18754,pirqata qa,s
10741,10741,2515,10730,wiksa,s
10742,10742,1047,9241,Hanllapakuy wan,s
10743,10743,12242,20483,chaytam,conj.
10744,10744,4521,12744,muyun.,v
10745,10745,5783,14024,ch 'all arikuy ku.,v
10746,10746,4511,12734,Wask awan,s
10747,10747,7484,15725,Ñawpa,adj.
10748,10748,9055,17296,sirasqam.,adj.
10749,10749,8472,16713,atikun.,v
10750,10750,6071,14312,qhari,s
10751,10751,10533,18774,kuska ya chin kutaq,v
10752,10752,7031,15272,kaqtaq,conj.
10753,10753,1671,9876,takinid.,v
10754,10754,14688,22929,"wara yuq,",s
10755,10755,394,8586,maqt ataqa,s
10756,10756,14052,22293,kutichis qa:,v
10757,10757,4732,12956,chisi,s
10758,10758,13052,21293,Sa rata,s
10759,10759,6226,14467,¡lliklla wan,s
10760,10760,13381,21622,Papa,s
10761,10761,7,23495,paykuna taq,pron.
10762,10762,7255,15496,ya chay,v
10763,10763,11374,17354,« Kayllata pas,pron.
10764,10764,2297,10506,Ñawsa,adj.
10765,10765,12146,20387,Ñawpaq,adv.
10766,10766,6820,15061,sara pa,s
10767,10767,1267,9464,richkan.,v
10768,10768,14710,22951,imasmari:,adv.
10769,10769,2024,10231,yanqapuni qa,adj.
10770,10770,9952,18193,liqi qa,s
10771,10771,1587,9792,kullku,s
10772,10772,8697,16938,q 'umir,adj.
10773,10773,13789,22030,pisillam,adv.
10774,10774,340,8531,huñukusun,v
10775,10775,1372,9576,nisyutam,adj.
10776,10776,2601,10816,ma sinchi kta,s
10777,10777,10620,18861,nillanku taq.,v
10778,10778,7174,15415,allinta,adv.
10779,10779,12428,20669,huk,det.
10780,10780,1889,10094,Ilulla,adj.
10781,10781,4822,13046,rupan.,v
10782,10782,2167,10374,miyuta,s
10783,10783,14194,22435,imata,adv.
10784,10784,11435,19676,Chay,det.
10785,10785,6553,14794,watya qa,s
10786,10786,9470,17711,ruruta qa,s
10787,10787,5811,14052,trigo,s
10788,10788,9963,18204,llimp 'inku.,v
10789,10789,7945,16186,Kinuwata qa,s
10790,10790,14695,22936,paqpa.,s
10791,10791,1150,9345,kuchinillata,s
10792,10792,1066,9260,iskay,num
10793,10793,5324,13557,kaypi,adv.
10794,10794,2974,11190,qayakun.,v
10795,10795,1316,9513,kachukusun.,v
10796,10796,7347,15588,pich qa,det.
10797,10797,1,21411,qamchu;,pron.
10798,10798,317,8507,upyaykusun.,v
10799,10799,13623,21864,hayaq,adj.
10800,10800,4512,12735,liyas pa,v
10801,10801,5868,14109,pa qucha,s
10802,10802,4640,12863,willa p aykun.,v
10803,10803,3420,11639,Achka,adj.
10804,10804,11243,19484,ima,pron.interrog.
10805,10805,4144,12367,kan.,v
10806,10806,10090,18331,yuyay chan an chik.,v
10807,10807,6050,14291,Sipas qa,s
10808,10808,1818,10023,awan,s
10809,10809,7540,15781,wayq 'u,s
10810,10810,1010,9204,hampikuqtam,s
10811,10811,4302,12525,kuchikunanta,s
10812,10812,14601,22842,Qhipa llaman mi,adv.
10813,10813,7251,15492,hap 'iqmi,v
10814,10814,14580,22821,warkusqa,adj.
10815,10815,10357,18598,rupha,s
10816,10816,14021,22262,pukyupi qa,s
10817,10817,12297,20538,uywa kuna pa,s
10818,10818,9568,17809,chunka,s
10819,10819,15316,23557,kachichayuqta,adj.
10820,10820,12427,20668,wa kata pas,s
10821,10821,6157,14398,raymi,s
10822,10822,14786,23027,Q 'umir,adj.
10823,10823,4602,12825,warma kuna,s
10824,10824,926,9120,churita,s
10825,10825,11197,19438,"maywin,",v
10826,10826,5673,13914,aycha qa,s
10827,10827,6962,15203,aysakuyniyuq mi.,s
10828,10828,14463,22704,misk 'i,adj.
10829,10829,9502,17743,puriy ka chayta,v
10830,10830,3264,11482,quraysimuwa y.,v
10831,10831,8433,16674,apukuna manta,s
10832,10832,12468,20709,mikhun chik pas,v
10833,10833,972,9166,qukun chu.,v
10834,10834,5270,13502,Hatun,adj.
10835,10835,11133,19374,kasqa.,v
10836,10836,15014,23255,añuta,s
10837,10837,15515,23756,mama y,s
10838,10838,12224,20465,phawaq kuna,s
10839,10839,10607,18848,ma chaq,adj.
10840,10840,11175,19416,thuparispam,v
10841,10841,13617,21858,lichuhastahina raq,adj.
10842,10842,9829,18070,Kay,det.
10843,10843,6635,14876,Sasawi,s
10844,10844,3,22528,Ñuqayku taq,pron.
10845,10845,6741,14982,kunan qa,adv.
10846,10846,10911,19152,hich 'anku.,v
10847,10847,7970,16211,hutk 'ukuna pi,s
10848,10848,14718,22959,¿Imas,pron.interrog.
10849,10849,3538,11758,rikchaq,adj.
10850,10850,7447,15688,mantikilla wan,s
10851,10851,13832,22073,warmilla,s
10852,10852,9408,17649,añasmanta pas,s
10853,10853,12166,20407,Mana,adv.
10854,10854,2177,10384,muchun qa,s
10855,10855,14240,22481,puri chkan ña.,v
10856,10856,5833,14074,taka r quymi.,s
10857,10857,13868,22109,pich qa,adj.
10858,10858,13979,22220,"pukú y,",s
10859,10859,8930,17171,Lima kama qa,s
10860,10860,2644,10859,pisi p asqam,adj.
10861,10861,916,9110,churita,s
10862,10862,2345,10554,qanra cha chkan chik,v
10863,10863,7519,15760,runa kuna qa,s
10864,10864,1713,9918,lirpupim,s
10865,10865,11421,19662,Chay,det.
10866,10866,3025,11241,amachan.,v
10867,10867,9753,17994,"ay nina kunku,",v
10868,10868,2201,10408,Muqu ymi,s
10869,10869,3839,12061,kachkan.,v
10870,10870,10754,18995,suqta yuq,det.
10871,10871,2605,10820,kaqkuna,s
10872,10872,853,9047,Uywa kuna qa,s
10873,10873,4431,12654,wapsi hinam,s
10874,10874,5015,13241,apamun ku.,v
10875,10875,11127,19368,wasi?.,s
10876,10876,3819,12041,saratam,s
10877,10877,12532,20773,pacha ntin.,s
10878,10878,6787,15028,ñawpaqta,adv.
10879,10879,5077,13304,wañurqun.,v
10880,10880,4501,12724,Uchuy,adj.
10881,10881,14182,22423,imapas,adv.
10882,10882,12139,20380,tarpu sqa,adj.
10883,10883,5962,14203,q 'umir,adj.
10884,10884,415,8607,atipayta,v
10885,10885,8886,17127,Kay,det.
10886,10886,1249,9446,Ya chay,s
10887,10887,1034,9228,hamu chkan.,v
10888,10888,2897,11113,qara cha,s
10889,10889,1553,9758,kitu y.,v
10890,10890,365,8556,sapa,det.
10891,10891,9828,18069,kuyu rinchu.,v
10892,10892,9328,17569,ruru chan mi.,s
10893,10893,11088,19329,aychata qa,s
10894,10894,3575,11795,warmi qa,s
10895,10895,1800,10005,Chita nchik,s
10896,10896,8089,16330,kan.,v
10897,10897,6171,14412,wayrata,s
10898,10898,13686,21927,"hurquq ku,",v
10899,10899,3519,11739,urpi,s
10900,10900,676,8870,chawpin qa!,s
10901,10901,14241,22482,Wata,s
10902,10902,14737,22978,allpakunapi qa,s
10903,10903,3212,11428,punchaw mi,s
10904,10904,12972,21213,¡Yuyay niyki pichu,adv.
10905,10905,7293,15534,hamp unay qa,s
10906,10906,2903,11119,sasam,adj.
10907,10907,7064,15305,kinuwa manta pas,s
10908,10908,14982,23223,Hawa,adj.
10909,10909,15225,23466,Pizarro,s
10910,10910,796,8990,taqsakuwaq.,v
10911,10911,375,8566,sumaq,adj.
10912,10912,4356,12579,warmi kuna paq,s
10913,10913,3159,11375,pa tata,s
10914,10914,12615,20856,p 'unchaw kuna pi,s
10915,10915,9627,17868,Chaka,s
10916,10916,4323,12546,Waka pa,s
10917,10917,12717,20958,nin,v
10918,10918,10721,18962,rantimus qa.,v
10919,10919,11280,19521,wawa kuna qa,s
10920,10920,511,8705,ya qalla,adv.
10921,10921,2870,11086,Runa pa,s
10922,10922,141,8327,Runa kuna pa,s
10923,10923,882,9076,yanukusun,v
10924,10924,9181,17422,sumaqtam,adv.
10925,10925,5318,13550,sunquyuq puni.,adj.
10926,10926,6928,15169,palla y niyuq,s
10927,10927,2595,10810,kanchan.,v
10928,10928,4639,12862,ma mayta,s
10929,10929,5694,13935,aypachinki.,v
10930,10930,5974,14215,chay,det.
10931,10931,14660,22901,um ispa,adv.
10932,10932,5578,13819,"kasqa,",v
10933,10933,3484,11704,Sall qa,s
10934,10934,13529,21770,"pich anan chik,",v
10935,10935,15337,23578,huk 'ucha pa,s
10936,10936,6768,15009,chiraw pi,s
10937,10937,10481,18722,tarikun.,v
10938,10938,11400,19641,Iskay,det.
10939,10939,2442,10654,Kay,adj.
10940,10940,4216,12439,usamanta,s
10941,10941,12522,20763,pacha ntin.,s
10942,10942,3825,12047,wasan pi,s
10943,10943,15080,23321,uñacha kuna,s
10944,10944,1382,9586,Chita pa,s
10945,10945,5703,13944,ma maman mi,s
10946,10946,5800,14041,Apuman,s
10947,10947,11406,19647,mirapu wan.,v
10948,10948,4346,12569,luku,adj.
10949,10949,7609,15850,"haywa rina,",v
10950,10950,13769,22010,Ch 'uñuta pas,s
10951,10951,6143,14384,Inti,s
10952,10952,15453,23694,« llull akusqan kuna,adj.
10953,10953,1569,9774,Allichanan paq,v
10954,10954,12274,20515,puñus papas,v
10955,10955,13053,21294,hamk 'aspa pas,adv.
10956,10956,6153,14394,"ch 'uñuma ri,",s
10957,10957,4649,12872,Siwa ra,s
10958,10958,1478,9683,Killa,s
10959,10959,4162,12385,punchawkuna pi,s
10960,10960,10540,18781,lluchk 'ay achin kutaq.,v
10961,10961,15487,23728,mana r aqmi,adv.
10962,10962,4900,13124,yu pay chan ku,v
10963,10963,2589,10804,paway kacha chkan.,v
10964,10964,99,8285,Manam,adv.
10965,10965,1279,9476,all icha nku.,v
10966,10966,6901,15142,"tukun,",v
10967,10967,10779,19020,qillqanachaykita,s
10968,10968,5781,14022,Awsanqati,adv.
10969,10969,630,8824,yurata,s
10970,10970,1927,10133,Ilusikuchkan.,v
10971,10971,13155,21396,Llik llata pas,s
10972,10972,13520,21761,kay,adj.
10973,10973,10088,18329,kaspa,v
10974,10974,13706,21947,huch 'uy,adj.
10975,10975,4758,12982,manam,adv.
10976,10976,2844,11060,wawa kuna,s
10977,10977,3931,12153,tuksin ku.,v
10978,10978,5218,13450,chay qa,adj.
10979,10979,12436,20677,atipun chu.,v
10980,10980,7381,15622,yaykuykamu y.,v
10981,10981,9121,17362,khachuykuychik »,v
10982,10982,9883,18124,laq 'akusunman mi.,v
10983,10983,13470,21711,rapran kuna pi,s
10984,10984,4458,12681,waqran qa,s
10985,10985,10798,19039,ayqi chin.,v
10986,10986,3512,11732,Mitu,s
10987,10987,14990,23231,qaraywa,s
10988,10988,2941,11157,qatqi,adj.
10989,10989,9678,17919,Q 'ay tuta qa,s
10990,10990,10715,18956,wasinchikpi qa,s
10991,10991,4292,12515,quykuway.,v
10992,10992,6933,15174,chaki,s
10993,10993,12500,20741,uraykamun.,v
10994,10994,1779,9984,ma chay pi,s
10995,10995,304,8494,Rasu,s
10996,10996,1008,9202,Churi y,s
10997,10997,6695,14936,chik chi pasa pacha,adj.
10998,10998,7283,15524,yarawimusaq.,v
10999,10999,9684,17925,kanan p aqqa,v
11000,11000,10160,18401,Llaqt apim,s
11001,11001,6134,14375,allin.,adj.
11002,11002,2471,10683,paqlayan mi.,v
11003,11003,6555,14796,"chay asqa chu,",v
11004,11004,11257,19498,chik uruta,s
11005,11005,15184,23425,Chakra,s
11006,11006,7335,15576,hasp 'iypi qa,s
11007,11007,12578,20819,qullqin chik qa,s
11008,11008,10974,19215,marq 'ay,s
11009,11009,9702,17943,ruru cha pipas,s
11010,11010,14357,22598,chay,adj.
11011,11011,668,8862,chawa,adj.
11012,11012,13356,21597,phillillu,s
11013,11013,283,8473,apita,s
11014,11014,2078,10285,qacha chak urqun.,v
11015,11015,13552,21793,p 'unchaw puni,s
11016,11016,4553,12776,Wawqipu ra,s
11017,11017,12662,20903,Pampakunapi qa,s
11018,11018,12084,20325,"waqra manta pas,",s
11019,11019,12536,20777,kayku na:,adj.
11020,11020,13414,21655,chayta taq,adv.
11021,11021,12160,20401,ñawpaqta,adv.
11022,11022,1399,9603,qulli nku.,v
11023,11023,5076,13303,ya qalla,adv.
11024,11024,15220,23461,mikhuq,s
11025,11025,4430,12653,wayra qa,s
11026,11026,8388,16629,k 'ayra,s
11027,11027,14410,22651,Estofado,s
11028,11028,3478,11698,sacha,s
11029,11029,5687,13928,iskay,det.
11030,11030,2755,10970,purin ku.,v
11031,11031,3201,11417,lnka,s
11032,11032,9419,17660,maran,s
11033,11033,2657,10872,churi yqa,s
11034,11034,6621,14862,quwi man,s
11035,11035,8037,16278,q 'ay tuta,s
11036,11036,4031,12254,un aytam,adj.
11037,11037,2379,10588,pall asun.,v
11038,11038,7779,16020,suqta,s
11039,11039,9310,17551,all akuq,s
11040,11040,7704,15945,chik alla pi,s
11041,11041,14567,22808,rikch 'akun.,v
11042,11042,12214,20455,ñiqin,s
11043,11043,9433,17674,ñuñuq,adj.
11044,11044,1777,9982,mancharikuni.,v
11045,11045,11579,19820,wawa kuna qa,s
11046,11046,11670,19911,Chay,det.
11047,11047,6760,15001,chiqan,adj.
11048,11048,8020,16261,runa kuna qa,s
11049,11049,9024,17265,kawsa nchik.,v
11050,11050,15028,23269,misk 'illa ña,adj.
11051,11051,8974,17215,Chay,det.
11052,11052,6881,15122,chay pis,adv.
11053,11053,13965,22206,sapanka,adj.
11054,11054,7364,15605,Mama yqa,s
11055,11055,3207,11423,qull anam,s
11056,11056,9727,17968,maranlla pi,s
11057,11057,10639,18880,Machula y kuna pa,s
11058,11058,1978,10185,Mama kuta qa,s
11059,11059,13754,21995,Ch 'uñuta pas,s
11060,11060,14484,22725,Para y,s
11061,11061,10643,16709,Chay hina qa,pron.
11062,11062,13244,21485,ma runa pas.,adv.
11063,11063,9139,17380,apukunapaq raq,s
11064,11064,4312,12535,Wachi wan,s
11065,11065,1069,9263,Kasarakuy pi,s
11066,11066,6521,14762,chatu pi,s
11067,11067,6979,15220,chuquta,adj.
11068,11068,4597,12820,waytan qa,s
11069,11069,1856,10061,riqsimuni ku.,v
11070,11070,2715,10930,kulluta,s
11071,11071,2502,10716,mikurqun.,v
11072,11072,6357,14598,tusuy niyuq,s
11073,11073,4160,12383,upyan ku.,v
11074,11074,10865,19106,wasi,s
11075,11075,13014,21255,riqsis qa,adj.
11076,11076,2704,10919,Pullkanqata qa,s
11077,11077,777,8971,qinchan man,s
11078,11078,696,8890,chiwchi kuna,s
11079,11079,10426,18667,hap 'inku.,v
11080,11080,7420,15661,unupi,s
11081,11081,11426,17463,chay qa,pron.
11082,11082,431,8623,Atuq,s
11083,11083,2232,10441,rikurirqamun.,v
